Aug 27 11:00:39 Opening RF device...
Aug 27 11:00:39 Opening USRP channels=1, args: type=b200,master_clock_rate=23.04e6
Aug 27 11:00:39 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -9.0,  PSR, 3.9, 2021-08-27 11:00:39:172 
Aug 27 11:03:00 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -8.5,  PSR, 8.7, 2021-08-27 11:02:59:750 
Aug 27 11:03:00 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -8.8,  PSR, 6.7, 2021-08-27 11:03:00:015 
Aug 27 11:03:00 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -8.3,  PSR, 7.9, 2021-08-27 11:03:00:286 
Aug 27 11:03:01 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -8.5,  PSR, 9.0, 2021-08-27 11:03:01:680 
Aug 27 11:03:02 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -8.5,  PSR, 7.3, 2021-08-27 11:03:01:965 
Aug 27 11:03:03 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -8.4,  PSR, 9.0, 2021-08-27 11:03:02:990 
Aug 27 11:03:03 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -8.7,  PSR, 7.4, 2021-08-27 11:03:03:255 
Aug 27 11:03:04 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -8.8,  PSR, 8.1, 2021-08-27 11:03:04:459 
Aug 27 11:03:05 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -8.8,  PSR, 6.6, 2021-08-27 11:03:04:815 
Aug 27 11:03:06 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -8.5,  PSR, 8.2, 2021-08-27 11:03:05:839 
Aug 27 11:03:06 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -8.0,  PSR, 6.0, 2021-08-27 11:03:06:204 
Aug 27 11:03:06 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -8.7,  PSR, 7.0, 2021-08-27 11:03:06:475 
Aug 27 11:03:07 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -8.6,  PSR, 7.1, 2021-08-27 11:03:06:744 
Aug 27 11:03:07 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -8.8,  PSR, 5.5, 2021-08-27 11:03:07:154 
Aug 27 11:03:07 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -8.8,  PSR, 6.7, 2021-08-27 11:03:07:564 
Aug 27 11:03:09 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -8.7,  PSR, 9.1, 2021-08-27 11:03:08:697 
Aug 27 11:03:09 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -10.6,  PSR, 2.4, 2021-08-27 11:03:09:314 
Aug 27 11:03:09 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -8.9,  PSR, 5.8, 2021-08-27 11:03:09:577 
Aug 27 11:03:10 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -9.0,  PSR, 7.1, 2021-08-27 11:03:09:847 
Aug 27 11:03:10 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -8.7,  PSR, 7.9, 2021-08-27 11:03:10:117 
Aug 27 11:03:10 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -8.3,  PSR, 5.4, 2021-08-27 11:03:10:567 
Aug 27 11:03:11 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -8.6,  PSR, 6.6, 2021-08-27 11:03:10:946 
Aug 27 11:03:11 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -8.7,  PSR, 7.5, 2021-08-27 11:03:11:216 
Aug 27 11:03:12 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -8.9,  PSR, 9.6, 2021-08-27 11:03:12:312 
Aug 27 11:03:13 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -8.6,  PSR, 9.1, 2021-08-27 11:03:13:451 
Aug 27 11:03:14 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -9.1,  PSR, 7.0, 2021-08-27 11:03:13:786 
Aug 27 11:03:14 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -9.2,  PSR, 5.5, 2021-08-27 11:03:14:095 
Aug 27 11:03:15 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -9.0,  PSR, 8.2, 2021-08-27 11:03:15:119 
Aug 27 11:03:15 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -9.1,  PSR, 4.3, 2021-08-27 11:03:15:635 
Aug 27 11:03:16 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -8.1,  PSR, 5.0, 2021-08-27 11:03:15:955 
Aug 27 11:03:16 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -8.6,  PSR, 4.3, 2021-08-27 11:03:16:566 
Aug 27 11:03:17 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -9.0,  PSR, 6.8, 2021-08-27 11:03:16:864 
Aug 27 11:03:18 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -8.6,  PSR, 9.1, 2021-08-27 11:03:17:949 
Aug 27 11:03:19 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -9.0,  PSR, 8.8, 2021-08-27 11:03:18:969 
Aug 27 11:03:19 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -9.0,  PSR, 6.7, 2021-08-27 11:03:19:642 
Aug 27 11:03:20 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -8.9,  PSR, 8.2, 2021-08-27 11:03:19:995 
Aug 27 11:03:20 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -8.7,  PSR, 8.1, 2021-08-27 11:03:20:304 
Aug 27 11:03:21 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -9.0,  PSR, 7.5, 2021-08-27 11:03:20:944 
Aug 27 11:03:21 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -9.4,  PSR, 4.1, 2021-08-27 11:03:21:214 
Aug 27 11:03:22 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -9.3,  PSR, 7.2, 2021-08-27 11:03:21:954 
Aug 27 11:03:22 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -9.3,  PSR, 7.9, 2021-08-27 11:03:22:234 
Aug 27 11:03:22 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -10.5,  PSR, 6.0, 2021-08-27 11:03:22:504 
Aug 27 11:03:23 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -11.1,  PSR, 7.1, 2021-08-27 11:03:22:773 
Aug 27 11:03:23 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -14.8,  PSR, 5.9, 2021-08-27 11:03:23:044 
Aug 27 11:03:23 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -15.0,  PSR, 6.6, 2021-08-27 11:03:23:324 
Aug 27 11:03:24 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -12.8,  PSR, 7.7, 2021-08-27 11:03:23:693 
Aug 27 11:03:24 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -9.7,  PSR, 7.3, 2021-08-27 11:03:24:163 
Aug 27 11:03:24 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -9.6,  PSR, 4.7, 2021-08-27 11:03:24:433 
Aug 27 11:03:25 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -15.0,  PSR, 8.2, 2021-08-27 11:03:25:457 
Aug 27 11:03:26 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -12.2,  PSR, 5.8, 2021-08-27 11:03:25:723 
Aug 27 11:03:26 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -12.5,  PSR, 7.1, 2021-08-27 11:03:26:062 
Aug 27 11:03:27 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -17.4,  PSR, 4.4, 2021-08-27 11:03:26:712 
Aug 27 11:03:27 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -12.6,  PSR, 7.4, 2021-08-27 11:03:27:042 
Aug 27 11:03:28 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -15.4,  PSR, 8.2, 2021-08-27 11:03:28:067 
Aug 27 11:03:28 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -15.7,  PSR, 5.9, 2021-08-27 11:03:28:641 
Aug 27 11:03:29 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -16.2,  PSR, 2.7, 2021-08-27 11:03:28:911 
Aug 27 11:03:29 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -20.6,  PSR, 6.2, 2021-08-27 11:03:29:361 
Aug 27 11:03:29 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -20.4,  PSR, 5.2, 2021-08-27 11:03:29:631 
Aug 27 11:03:30 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -28.4,  PSR, 2.6, 2021-08-27 11:03:29:910 
Aug 27 11:03:31 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -23.4,  PSR, 3.7, 2021-08-27 11:03:30:170 
Aug 27 11:03:31 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -20.0,  PSR, 4.0, 2021-08-27 11:03:31:042 
Aug 27 11:03:32 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -25.4,  PSR, 5.4, 2021-08-27 11:03:31:662 
Aug 27 11:03:32 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -20.7,  PSR, 3.1, 2021-08-27 11:03:32:280 
Aug 27 11:03:32 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -29.0,  PSR, 2.9, 2021-08-27 11:03:32:540 
Aug 27 11:03:33 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -21.2,  PSR, 6.7, 2021-08-27 11:03:32:811 
Aug 27 11:03:33 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -17.7,  PSR, 5.8, 2021-08-27 11:03:33:100 
Aug 27 11:03:33 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -19.1,  PSR, 3.9, 2021-08-27 11:03:33:380 
Aug 27 11:03:33 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -20.1,  PSR, 5.4, 2021-08-27 11:03:33:650 
Aug 27 11:03:34 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -15.4,  PSR, 6.4, 2021-08-27 11:03:33:920 
Aug 27 11:03:34 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -20.0,  PSR, 5.8, 2021-08-27 11:03:34:190 
Aug 27 11:03:34 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -18.0,  PSR, 6.7, 2021-08-27 11:03:34:461 
Aug 27 11:03:34 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -25.5,  PSR, 4.8, 2021-08-27 11:03:34:731 
Aug 27 11:03:35 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -18.9,  PSR, 6.1, 2021-08-27 11:03:35:000 
Aug 27 11:03:35 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -21.0,  PSR, 4.7, 2021-08-27 11:03:35:271 
Aug 27 11:03:35 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -22.3,  PSR, 6.7, 2021-08-27 11:03:35:540 
Aug 27 11:03:36 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -19.6,  PSR, 5.7, 2021-08-27 11:03:35:811 
Aug 27 11:03:36 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -24.8,  PSR, 2.5, 2021-08-27 11:03:36:343 
Aug 27 11:03:36 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -26.9,  PSR, 2.0, 2021-08-27 11:03:36:501 
Aug 27 11:03:37 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -33.6,  PSR, 3.7, 2021-08-27 11:03:36:872 
Aug 27 11:03:37 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -24.9,  PSR, 3.9, 2021-08-27 11:03:37:382 
Aug 27 11:03:38 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -21.7,  PSR, 8.9, 2021-08-27 11:03:38:434 
Aug 27 11:03:38 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -20.5,  PSR, 4.7, 2021-08-27 11:03:38:703 
Aug 27 11:03:39 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -22.8,  PSR, 5.2, 2021-08-27 11:03:38:972 
Aug 27 11:03:40 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -17.8,  PSR, 5.2, 2021-08-27 11:03:39:844 
Aug 27 11:03:40 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -17.3,  PSR, 6.1, 2021-08-27 11:03:40:113 
Aug 27 11:03:40 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -19.1,  PSR, 5.5, 2021-08-27 11:03:40:382 
Aug 27 11:03:40 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -27.7,  PSR, 2.5, 2021-08-27 11:03:40:653 
Aug 27 11:03:41 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -18.9,  PSR, 6.4, 2021-08-27 11:03:40:933 
Aug 27 11:03:42 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -23.3,  PSR, 9.2, 2021-08-27 11:03:41:809 
Aug 27 11:03:42 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -19.7,  PSR, 5.3, 2021-08-27 11:03:42:073 
Aug 27 11:03:42 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -18.3,  PSR, 6.4, 2021-08-27 11:03:42:344 
Aug 27 11:03:43 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -17.7,  PSR, 3.5, 2021-08-27 11:03:42:613 
Aug 27 11:03:44 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -20.5,  PSR, 8.5, 2021-08-27 11:03:43:819 
Aug 27 11:03:44 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -19.7,  PSR, 5.1, 2021-08-27 11:03:44:084 
Aug 27 11:03:45 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -23.2,  PSR, 2.9, 2021-08-27 11:03:44:694 
Aug 27 11:03:46 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -22.0,  PSR, 4.6, 2021-08-27 11:03:45:564 
Aug 27 11:03:46 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -23.2,  PSR, 4.9, 2021-08-27 11:03:46:164 
Aug 27 11:03:46 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -18.6,  PSR, 7.0, 2021-08-27 11:03:46:485 
Aug 27 11:03:47 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -21.1,  PSR, 7.4, 2021-08-27 11:03:46:754 
Aug 27 11:03:48 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -29.0,  PSR, 2.1, 2021-08-27 11:03:47:874 
Aug 27 11:03:50 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -24.3,  PSR, 4.1, 2021-08-27 11:03:49:128 
Aug 27 11:03:50 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -16.1,  PSR, 6.8, 2021-08-27 11:03:50:006 
Aug 27 11:03:50 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -19.3,  PSR, 4.5, 2021-08-27 11:03:50:275 
Aug 27 11:03:50 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -21.6,  PSR, 4.2, 2021-08-27 11:03:50:545 
Aug 27 11:03:51 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -20.4,  PSR, 4.0, 2021-08-27 11:03:50:815 
Aug 27 11:03:51 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -21.3,  PSR, 5.2, 2021-08-27 11:03:51:086 
Aug 27 11:03:51 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -24.3,  PSR, 4.5, 2021-08-27 11:03:51:355 
Aug 27 11:03:51 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -20.4,  PSR, 4.4, 2021-08-27 11:03:51:625 
Aug 27 11:03:52 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -17.6,  PSR, 5.6, 2021-08-27 11:03:51:936 
Aug 27 11:03:52 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -19.2,  PSR, 5.5, 2021-08-27 11:03:52:206 
Aug 27 11:03:53 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -16.4,  PSR, 7.0, 2021-08-27 11:03:52:765 
Aug 27 11:03:53 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -23.3,  PSR, 5.2, 2021-08-27 11:03:53:036 
Aug 27 11:03:54 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -20.8,  PSR, 4.1, 2021-08-27 11:03:53:608 
Aug 27 11:03:54 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -19.3,  PSR, 4.2, 2021-08-27 11:03:54:166 
Aug 27 11:03:55 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -32.0,  PSR, 2.9, 2021-08-27 11:03:54:436 
Aug 27 11:03:55 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -17.3,  PSR, 5.8, 2021-08-27 11:03:55:076 
Aug 27 11:03:56 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -27.0,  PSR, 3.0, 2021-08-27 11:03:55:956 
Aug 27 11:03:56 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -17.8,  PSR, 7.1, 2021-08-27 11:03:56:226 
Aug 27 11:03:56 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -20.3,  PSR, 7.0, 2021-08-27 11:03:56:506 
Aug 27 11:03:57 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -21.1,  PSR, 5.6, 2021-08-27 11:03:56:786 
Aug 27 11:03:57 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -18.3,  PSR, 6.3, 2021-08-27 11:03:57:055 
Aug 27 11:03:57 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -23.4,  PSR, 4.7, 2021-08-27 11:03:57:326 
Aug 27 11:03:57 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -20.5,  PSR, 4.6, 2021-08-27 11:03:57:706 
Aug 27 11:03:58 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -25.8,  PSR, 4.5, 2021-08-27 11:03:57:976 
Aug 27 11:03:58 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -21.5,  PSR, 7.5, 2021-08-27 11:03:58:499 
Aug 27 11:03:58 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -17.8,  PSR, 6.0, 2021-08-27 11:03:58:675 
Aug 27 11:03:59 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -18.7,  PSR, 5.8, 2021-08-27 11:03:58:946 
Aug 27 11:03:59 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -17.7,  PSR, 8.2, 2021-08-27 11:03:59:216 
Aug 27 11:03:59 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -15.8,  PSR, 6.8, 2021-08-27 11:03:59:487 
Aug 27 11:04:00 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -18.7,  PSR, 6.4, 2021-08-27 11:03:59:756 
Aug 27 11:04:00 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -15.1,  PSR, 6.4, 2021-08-27 11:04:00:026 
Aug 27 11:04:00 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -17.8,  PSR, 5.1, 2021-08-27 11:04:00:296 
Aug 27 11:04:01 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -16.8,  PSR, 7.3, 2021-08-27 11:04:01:322 
Aug 27 11:04:02 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -21.1,  PSR, 6.4, 2021-08-27 11:04:02:341 
Aug 27 11:04:04 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -21.7,  PSR, 5.0, 2021-08-27 11:04:04:087 
Aug 27 11:04:04 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -20.5,  PSR, 4.0, 2021-08-27 11:04:04:356 
Aug 27 11:04:05 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -19.5,  PSR, 5.8, 2021-08-27 11:04:04:947 
Aug 27 11:04:08 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -29.5,  PSR, 3.3, 2021-08-27 11:04:07:782 
