Aug 27 11:22:38 Opening RF device...
Aug 27 11:22:38 Opening USRP channels=1, args: type=b200,master_clock_rate=23.04e6
Aug 27 11:22:39 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -8.4,  PSR, 8.0, 2021-08-27 11:22:38:907 
Aug 27 11:25:37 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -17.3,  PSR, 7.1, 2021-08-27 11:25:37:432 
Aug 27 11:25:37 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -22.0,  PSR, 4.5, 2021-08-27 11:25:37:718 
Aug 27 11:25:38 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -21.9,  PSR, 2.6, 2021-08-27 11:25:37:999 
Aug 27 11:25:38 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -13.3,  PSR, 5.8, 2021-08-27 11:25:38:449 
Aug 27 11:25:39 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -17.0,  PSR, 7.1, 2021-08-27 11:25:38:910 
Aug 27 11:25:39 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -20.3,  PSR, 7.2, 2021-08-27 11:25:39:432 
Aug 27 11:25:39 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -16.3,  PSR, 4.5, 2021-08-27 11:25:39:600 
Aug 27 11:25:40 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -16.5,  PSR, 5.4, 2021-08-27 11:25:39:870 
Aug 27 11:25:40 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -17.4,  PSR, 5.9, 2021-08-27 11:25:40:140 
Aug 27 11:25:40 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -15.1,  PSR, 5.9, 2021-08-27 11:25:40:411 
Aug 27 11:25:40 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -17.0,  PSR, 5.6, 2021-08-27 11:25:40:679 
Aug 27 11:25:41 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -16.3,  PSR, 5.8, 2021-08-27 11:25:40:950 
Aug 27 11:25:41 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -15.8,  PSR, 4.2, 2021-08-27 11:25:41:220 
Aug 27 11:25:41 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -23.4,  PSR, 3.7, 2021-08-27 11:25:41:490 
Aug 27 11:25:42 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -16.3,  PSR, 6.5, 2021-08-27 11:25:41:760 
Aug 27 11:25:42 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -17.6,  PSR, 7.4, 2021-08-27 11:25:42:030 
Aug 27 11:25:42 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -17.0,  PSR, 7.6, 2021-08-27 11:25:42:300 
Aug 27 11:25:42 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -22.7,  PSR, 3.1, 2021-08-27 11:25:42:570 
Aug 27 11:25:43 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -19.1,  PSR, 5.0, 2021-08-27 11:25:42:830 
Aug 27 11:25:43 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -19.6,  PSR, 6.0, 2021-08-27 11:25:43:100 
Aug 27 11:25:44 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -23.8,  PSR, 2.7, 2021-08-27 11:25:43:369 
Aug 27 11:25:44 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -18.8,  PSR, 5.0, 2021-08-27 11:25:44:822 
Aug 27 11:25:45 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -16.4,  PSR, 6.1, 2021-08-27 11:25:44:990 
Aug 27 11:25:45 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -13.9,  PSR, 6.1, 2021-08-27 11:25:45:260 
Aug 27 11:25:47 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -13.6,  PSR, 5.7, 2021-08-27 11:25:47:150 
Aug 27 11:25:47 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -17.9,  PSR, 6.1, 2021-08-27 11:25:47:539 
Aug 27 11:25:48 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -15.1,  PSR, 8.3, 2021-08-27 11:25:47:910 
Aug 27 11:25:48 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -14.0,  PSR, 6.6, 2021-08-27 11:25:48:179 
Aug 27 11:25:48 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -22.8,  PSR, 4.3, 2021-08-27 11:25:48:579 
Aug 27 11:25:49 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -28.9,  PSR, 2.2, 2021-08-27 11:25:48:899 
Aug 27 11:25:50 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -27.5,  PSR, 2.1, 2021-08-27 11:25:49:320 
Aug 27 11:25:50 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -20.1,  PSR, 6.5, 2021-08-27 11:25:50:373 
Aug 27 11:25:50 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -18.8,  PSR, 3.7, 2021-08-27 11:25:50:638 
Aug 27 11:25:51 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -17.0,  PSR, 6.5, 2021-08-27 11:25:50:939 
Aug 27 11:25:51 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -14.9,  PSR, 7.4, 2021-08-27 11:25:51:210 
Aug 27 11:25:51 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -19.2,  PSR, 5.1, 2021-08-27 11:25:51:480 
Aug 27 11:25:52 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -10.3,  PSR, 7.7, 2021-08-27 11:25:51:749 
Aug 27 11:25:52 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -15.0,  PSR, 7.5, 2021-08-27 11:25:52:019 
Aug 27 11:25:52 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -12.6,  PSR, 5.9, 2021-08-27 11:25:52:289 
Aug 27 11:25:52 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -15.3,  PSR, 5.2, 2021-08-27 11:25:52:559 
Aug 27 11:25:53 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -12.5,  PSR, 6.1, 2021-08-27 11:25:52:830 
Aug 27 11:25:53 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -14.0,  PSR, 6.0, 2021-08-27 11:25:53:099 
Aug 27 11:25:53 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -19.5,  PSR, 7.6, 2021-08-27 11:25:53:370 
Aug 27 11:25:53 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -16.2,  PSR, 6.3, 2021-08-27 11:25:53:639 
Aug 27 11:25:54 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -21.9,  PSR, 7.3, 2021-08-27 11:25:53:910 
Aug 27 11:25:54 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -15.7,  PSR, 6.2, 2021-08-27 11:25:54:178 
Aug 27 11:25:54 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -13.3,  PSR, 5.9, 2021-08-27 11:25:54:450 
Aug 27 11:25:54 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -15.7,  PSR, 7.6, 2021-08-27 11:25:54:719 
Aug 27 11:25:55 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -10.6,  PSR, 6.9, 2021-08-27 11:25:54:989 
Aug 27 11:25:55 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -17.3,  PSR, 7.7, 2021-08-27 11:25:55:260 
Aug 27 11:25:55 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -14.5,  PSR, 7.0, 2021-08-27 11:25:55:529 
Aug 27 11:25:56 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -14.7,  PSR, 6.4, 2021-08-27 11:25:55:799 
Aug 27 11:25:56 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -15.3,  PSR, 5.3, 2021-08-27 11:25:56:069 
Aug 27 11:25:56 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -14.5,  PSR, 6.6, 2021-08-27 11:25:56:339 
Aug 27 11:25:56 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -15.6,  PSR, 5.9, 2021-08-27 11:25:56:609 
Aug 27 11:25:57 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -17.7,  PSR, 5.9, 2021-08-27 11:25:56:879 
Aug 27 11:25:57 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -14.2,  PSR, 7.9, 2021-08-27 11:25:57:148 
Aug 27 11:25:57 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -15.8,  PSR, 6.9, 2021-08-27 11:25:57:419 
Aug 27 11:25:57 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -16.2,  PSR, 6.6, 2021-08-27 11:25:57:687 
Aug 27 11:25:58 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -14.0,  PSR, 6.9, 2021-08-27 11:25:57:959 
Aug 27 11:25:58 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -16.1,  PSR, 7.0, 2021-08-27 11:25:58:229 
Aug 27 11:25:58 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -13.1,  PSR, 6.8, 2021-08-27 11:25:58:499 
Aug 27 11:25:59 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -12.1,  PSR, 7.1, 2021-08-27 11:25:58:769 
Aug 27 11:25:59 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -18.2,  PSR, 5.4, 2021-08-27 11:25:59:039 
Aug 27 11:25:59 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -13.3,  PSR, 6.0, 2021-08-27 11:25:59:309 
Aug 27 11:25:59 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -11.9,  PSR, 6.6, 2021-08-27 11:25:59:579 
Aug 27 11:26:00 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -16.7,  PSR, 7.0, 2021-08-27 11:26:00:101 
Aug 27 11:26:00 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -13.1,  PSR, 6.2, 2021-08-27 11:26:00:268 
Aug 27 11:26:00 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -19.5,  PSR, 6.2, 2021-08-27 11:26:00:539 
Aug 27 11:26:01 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -12.7,  PSR, 6.4, 2021-08-27 11:26:00:810 
Aug 27 11:26:01 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -12.4,  PSR, 5.8, 2021-08-27 11:26:01:079 
Aug 27 11:26:01 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -15.8,  PSR, 7.5, 2021-08-27 11:26:01:348 
Aug 27 11:26:01 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -11.7,  PSR, 6.5, 2021-08-27 11:26:01:619 
Aug 27 11:26:02 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -13.3,  PSR, 6.8, 2021-08-27 11:26:01:889 
Aug 27 11:26:02 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -16.9,  PSR, 5.1, 2021-08-27 11:26:02:158 
Aug 27 11:26:02 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -13.7,  PSR, 5.1, 2021-08-27 11:26:02:429 
Aug 27 11:26:02 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -13.8,  PSR, 7.8, 2021-08-27 11:26:02:699 
Aug 27 11:26:03 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -17.2,  PSR, 4.8, 2021-08-27 11:26:02:969 
Aug 27 11:26:03 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -11.2,  PSR, 5.9, 2021-08-27 11:26:03:239 
Aug 27 11:26:03 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -11.8,  PSR, 5.9, 2021-08-27 11:26:03:509 
Aug 27 11:26:04 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -16.5,  PSR, 6.8, 2021-08-27 11:26:03:778 
Aug 27 11:26:04 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -12.5,  PSR, 7.9, 2021-08-27 11:26:04:048 
Aug 27 11:26:04 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -11.5,  PSR, 7.5, 2021-08-27 11:26:04:319 
Aug 27 11:26:04 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -17.6,  PSR, 6.2, 2021-08-27 11:26:04:588 
Aug 27 11:26:05 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -13.0,  PSR, 7.8, 2021-08-27 11:26:04:859 
Aug 27 11:26:05 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -11.2,  PSR, 6.3, 2021-08-27 11:26:05:128 
Aug 27 11:26:05 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -14.9,  PSR, 6.6, 2021-08-27 11:26:05:398 
Aug 27 11:26:05 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -12.3,  PSR, 8.2, 2021-08-27 11:26:05:668 
Aug 27 11:26:06 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -11.2,  PSR, 7.1, 2021-08-27 11:26:05:939 
Aug 27 11:26:06 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -14.9,  PSR, 7.4, 2021-08-27 11:26:06:208 
Aug 27 11:26:06 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -17.2,  PSR, 6.9, 2021-08-27 11:26:06:479 
Aug 27 11:26:07 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -17.9,  PSR, 2.2, 2021-08-27 11:26:06:749 
Aug 27 11:26:07 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -17.7,  PSR, 5.3, 2021-08-27 11:26:07:260 
Aug 27 11:26:07 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -14.0,  PSR, 5.2, 2021-08-27 11:26:07:428 
Aug 27 11:26:08 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -11.7,  PSR, 6.5, 2021-08-27 11:26:07:699 
Aug 27 11:26:08 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -12.6,  PSR, 7.0, 2021-08-27 11:26:08:068 
Aug 27 11:26:08 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -13.4,  PSR, 6.1, 2021-08-27 11:26:08:559 
Aug 27 11:26:09 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -13.0,  PSR, 5.9, 2021-08-27 11:26:08:829 
Aug 27 11:26:09 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -13.2,  PSR, 6.8, 2021-08-27 11:26:09:139 
Aug 27 11:26:09 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -12.8,  PSR, 7.0, 2021-08-27 11:26:09:438 
Aug 27 11:26:10 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -12.8,  PSR, 6.0, 2021-08-27 11:26:09:878 
Aug 27 11:26:10 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -13.1,  PSR, 7.1, 2021-08-27 11:26:10:358 
Aug 27 11:26:11 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -13.1,  PSR, 7.2, 2021-08-27 11:26:10:659 
Aug 27 11:26:11 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -12.8,  PSR, 7.5, 2021-08-27 11:26:11:058 
Aug 27 11:26:11 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -13.8,  PSR, 6.3, 2021-08-27 11:26:11:478 
Aug 27 11:26:12 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -13.3,  PSR, 5.9, 2021-08-27 11:26:11:988 
Aug 27 11:26:12 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -13.3,  PSR, 7.2, 2021-08-27 11:26:12:328 
Aug 27 11:26:13 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -13.1,  PSR, 6.9, 2021-08-27 11:26:12:678 
Aug 27 11:26:13 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -12.9,  PSR, 6.2, 2021-08-27 11:26:13:008 
Aug 27 11:26:13 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -12.9,  PSR, 7.3, 2021-08-27 11:26:13:298 
Aug 27 11:26:14 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -13.4,  PSR, 7.3, 2021-08-27 11:26:13:968 
Aug 27 11:26:14 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -13.7,  PSR, 5.6, 2021-08-27 11:26:14:268 
Aug 27 11:26:14 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -14.0,  PSR, 4.9, 2021-08-27 11:26:14:588 
Aug 27 11:26:15 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -13.4,  PSR, 6.2, 2021-08-27 11:26:14:968 
Aug 27 11:26:15 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -13.9,  PSR, 5.7, 2021-08-27 11:26:15:268 
Aug 27 11:26:16 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -13.2,  PSR, 6.9, 2021-08-27 11:26:15:859 
Aug 27 11:26:16 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -13.1,  PSR, 6.1, 2021-08-27 11:26:16:138 
Aug 27 11:26:16 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -13.4,  PSR, 6.4, 2021-08-27 11:26:16:529 
Aug 27 11:26:17 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -13.0,  PSR, 6.5, 2021-08-27 11:26:16:868 
Aug 27 11:26:17 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -13.2,  PSR, 5.4, 2021-08-27 11:26:17:208 
Aug 27 11:26:17 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -13.8,  PSR, 7.1, 2021-08-27 11:26:17:478 
